"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"13/11/2024","23,558.3","23,626.9","23,661.2","23,284.0","6.14M","-0.43%"
"12/11/2024","23,661.2","23,867.0","23,901.2","23,455.5","4.83M","-1.29%"
"11/11/2024","23,969.8","24,004.1","24,004.1","23,215.4","23.61M","-0.14%"
"08/11/2024","24,004.1","24,484.2","24,690.0","23,867.0","7.11M","-1.69%"
"07/11/2024","24,415.6","24,621.4","24,792.8","24,415.6","5.53M","-0.84%"
"06/11/2024","24,621.4","24,141.3","24,621.4","24,072.7","5.13M","2.43%"
"05/11/2024","24,038.4","24,347.0","24,484.2","24,038.4","5.92M","-1.82%"
"04/11/2024","24,484.2","24,381.3","24,655.7","24,244.2","7.59M","0.28%"
"01/11/2024","24,415.6","24,381.3","24,655.7","24,347.0","11.55M","-0.28%"
"31/10/2024","24,484.2","23,935.5","24,518.5","23,867.0","12.15M","2.73%"
"30/10/2024","23,832.7","23,935.5","24,004.1","23,661.2","3.80M","-0.57%"
"29/10/2024","23,969.8","23,798.4","23,969.8","23,798.4","4.18M","0.72%"
"28/10/2024","23,798.4","23,764.1","23,867.0","23,695.5","3.31M","0.29%"
"25/10/2024","23,729.8","23,832.7","23,867.0","23,661.2","6.43M","-0.72%"
"24/10/2024","23,901.2","24,004.1","24,107.0","23,352.6","9.27M","-0.57%"
"23/10/2024","24,038.4","24,004.1","24,107.0","23,832.7","6.49M","0.14%"
"22/10/2024","24,004.1","24,347.0","24,449.9","23,867.0","13.77M","-1.41%"
"21/10/2024","24,347.0","24,758.5","24,930.0","24,347.0","11.92M","-2.07%"
"18/10/2024","24,861.4","25,238.6","25,307.2","24,861.4","10.20M","-0.82%"
"17/10/2024","25,067.2","25,032.9","25,067.2","24,724.2","8.97M","0.69%"
"16/10/2024","24,895.7","24,758.5","24,998.6","24,621.4","5.46M","0.41%"
"15/10/2024","24,792.8","24,861.4","25,238.6","24,758.5","15.31M","0.28%"
"14/10/2024","24,724.2","24,964.3","24,998.6","24,724.2","5.85M","-0.55%"
"11/10/2024","24,861.4","24,861.4","24,895.7","24,552.8","6.10M","0.28%"
"10/10/2024","24,792.8","24,998.6","25,135.7","24,724.2","9.01M","0.14%"
"09/10/2024","24,758.5","24,552.8","25,101.5","24,484.2","13.22M","0.98%"
"08/10/2024","24,518.5","24,552.8","24,792.8","24,381.3","9.60M","-0.14%"
"07/10/2024","24,552.8","24,621.4","24,655.7","24,347.0","7.66M","0.56%"
"04/10/2024","24,415.6","24,792.8","24,792.8","24,415.6","12.36M","-1.66%"
"03/10/2024","24,827.1","24,690.0","25,204.3","24,621.4","13.18M","0.56%"
"02/10/2024","24,690.0","24,792.8","24,998.6","24,655.7","16.30M","-1.37%"
"01/10/2024","25,032.9","25,341.5","25,444.4","24,930.0","17.81M","-1.22%"
"30/09/2024","25,341.5","25,307.2","25,513.0","25,135.7","7.00M","-0.14%"
"27/09/2024","25,375.8","24,998.6","25,753.0","24,998.6","22.59M","1.65%"
"26/09/2024","24,964.3","24,690.0","24,998.6","24,312.7","33.02M","1.11%"
"25/09/2024","24,690.0","25,032.9","25,101.5","24,690.0","14.17M","-0.14%"
"24/09/2024","24,724.2","24,621.4","24,827.1","24,449.9","8.02M","0.42%"
"23/09/2024","24,621.4","24,655.7","24,895.7","24,449.9","6.42M","-0.28%"
"20/09/2024","24,690.0","24,724.2","25,135.7","24,655.7","19.04M","0.00%"
"19/09/2024","24,690.0","24,518.5","24,827.1","24,415.6","8.44M","0.84%"
"18/09/2024","24,484.2","23,969.8","24,895.7","23,867.0","25.29M","2.15%"
"17/09/2024","23,969.8","23,695.5","23,969.8","23,558.3","7.56M","0.87%"
"16/09/2024","23,764.1","23,969.8","23,969.8","23,661.2","8.40M","-0.72%"
"13/09/2024","23,935.5","23,867.0","24,004.1","23,764.1","4.98M","-0.29%"
"12/09/2024","24,004.1","24,175.6","24,175.6","23,798.4","7.23M","0.14%"
"11/09/2024","23,969.8","23,969.8","24,072.7","23,626.9","7.95M","0.00%"
"10/09/2024","23,969.8","24,278.5","24,381.3","23,867.0","10.81M","-1.41%"
"09/09/2024","24,312.7","24,141.3","24,312.7","24,004.1","7.78M","-0.14%"
"06/09/2024","24,347.0","23,867.0","24,347.0","23,729.8","13.24M","1.43%"
"05/09/2024","24,004.1","24,141.3","24,347.0","23,729.8","12.30M","-0.85%"
"04/09/2024","24,209.9","23,729.8","24,209.9","23,626.9","15.11M","0.71%"
"30/08/2024","24,038.4","24,004.1","24,072.7","23,764.1","11.75M","0.14%"
"29/08/2024","24,004.1","23,969.8","24,244.2","23,661.2","18.12M","0.29%"
"28/08/2024","23,935.5","23,935.5","23,969.8","23,661.2","8.59M","0.14%"
"27/08/2024","23,901.2","23,729.8","24,004.1","23,489.7","16.92M","0.72%"
"26/08/2024","23,729.8","24,004.1","24,004.1","23,592.6","13.86M","-1.00%"
"23/08/2024","23,969.8","23,592.6","23,969.8","23,421.2","14.26M","1.01%"
"22/08/2024","23,729.8","23,558.3","24,004.1","23,524.0","16.61M","1.17%"
"21/08/2024","23,455.5","22,803.9","23,455.5","22,632.5","39.75M","3.01%"
"20/08/2024","22,769.6","22,392.4","22,872.5","22,358.1","15.57M","1.68%"
"19/08/2024","22,392.4","22,289.5","22,426.7","22,186.7","8.48M","0.46%"
"16/08/2024","22,289.5","21,843.8","22,289.5","21,809.5","11.36M","2.04%"
"15/08/2024","21,843.8","21,809.5","21,912.3","21,569.4","6.40M","0.16%"
"14/08/2024","21,809.5","21,843.8","21,946.6","21,672.3","6.75M","-0.16%"
"13/08/2024","21,843.8","21,843.8","21,843.8","21,500.8","5.44M","0.47%"
"12/08/2024","21,740.9","21,638.0","21,775.2","21,398.0","4.41M","0.63%"
"09/08/2024","21,603.7","20,815.0","21,603.7","20,815.0","10.38M","4.30%"
"08/08/2024","20,712.1","20,712.1","20,883.6","20,609.3","7.46M","0.00%"
"07/08/2024","20,712.1","21,020.8","21,020.8","20,609.3","5.63M","-1.15%"
"06/08/2024","20,952.2","20,917.9","20,986.5","20,540.7","7.05M","1.33%"
"05/08/2024","20,677.8","21,192.2","21,226.5","20,575.0","15.38M","-4.44%"
"02/08/2024","21,638.0","21,295.1","21,638.0","20,746.4","15.05M","0.32%"
"01/08/2024","21,569.4","21,946.6","22,255.2","21,466.5","12.74M","-1.72%"
"31/07/2024","21,946.6","21,946.6","22,152.4","21,809.5","9.46M","0.00%"
"30/07/2024","21,946.6","21,946.6","22,015.2","21,809.5","6.20M","-0.31%"
"29/07/2024","22,015.2","22,049.5","22,186.7","22,015.2","4.51M","0.16%"
"26/07/2024","21,980.9","21,638.0","22,049.5","21,638.0","4.75M","1.58%"
"25/07/2024","21,638.0","21,946.6","21,946.6","21,535.1","8.83M","-2.02%"
"24/07/2024","22,083.8","22,186.7","22,289.5","21,740.9","14.92M","-0.62%"
"23/07/2024","22,221.0","23,112.5","23,112.5","21,980.9","14.21M","-3.71%"
"22/07/2024","23,078.2","22,769.6","23,386.9","22,735.3","22.95M","0.75%"
"19/07/2024","22,906.8","22,803.9","23,181.1","22,461.0","14.68M","-0.15%"
"18/07/2024","22,941.1","22,838.2","22,941.1","22,461.0","11.73M","1.36%"
"17/07/2024","22,632.5","22,426.7","23,181.1","22,323.8","32.69M","1.54%"
"16/07/2024","22,289.5","22,049.5","22,529.6","22,015.2","9.53M","1.25%"
"15/07/2024","22,015.2","21,980.9","22,083.8","21,946.6","3.55M","0.31%"
"12/07/2024","21,946.6","22,083.8","22,152.4","21,878.0","5.60M","-0.62%"
"11/07/2024","22,083.8","22,289.5","22,358.1","22,083.8","5.59M","-0.62%"
"10/07/2024","22,221.0","22,426.7","22,529.6","22,221.0","7.53M","-0.92%"
"09/07/2024","22,426.7","22,358.1","22,495.3","22,221.0","6.84M","0.31%"
"08/07/2024","22,358.1","22,461.0","22,461.0","22,152.4","5.57M","-0.31%"
"05/07/2024","22,426.7","22,186.7","22,529.6","22,015.2","8.09M","1.24%"
"04/07/2024","22,152.4","22,221.0","22,289.5","21,980.9","3.65M","-0.15%"
"03/07/2024","22,186.7","22,186.7","22,289.5","21,980.9","4.80M","0.15%"
"02/07/2024","22,152.4","21,946.6","22,186.7","21,878.0","7.41M","0.94%"
"01/07/2024","21,946.6","21,157.9","21,946.6","21,157.9","5.68M","3.23%"
"28/06/2024","21,260.8","21,466.5","21,569.4","21,260.8","6.54M","-0.96%"
"27/06/2024","21,466.5","21,466.5","21,535.1","21,363.7","5.91M","0.00%"
"26/06/2024","21,466.5","21,672.3","21,706.6","21,295.1","9.48M","-0.95%"
"25/06/2024","21,672.3","21,878.0","21,878.0","21,569.4","7.83M","-0.16%"
"24/06/2024","21,706.6","22,083.8","22,186.7","21,638.0","12.21M","-1.71%"
"21/06/2024","22,083.8","22,221.0","22,255.2","22,049.5","7.09M","0.00%"
"20/06/2024","22,083.8","22,152.4","22,323.8","21,946.6","10.19M","-0.92%"
"19/06/2024","22,289.5","22,221.0","22,323.8","21,912.3","9.70M","0.46%"
"18/06/2024","22,186.7","22,461.0","22,529.6","22,186.7","11.20M","-1.22%"
"17/06/2024","22,461.0","22,495.3","22,598.2","22,152.4","12.18M","-0.15%"
"14/06/2024","22,495.3","23,249.7","23,284.0","22,495.3","15.09M","-3.24%"
"13/06/2024","23,249.7","23,318.3","23,421.2","22,975.4","20.26M","1.19%"
"12/06/2024","22,975.4","22,803.9","23,078.2","22,529.6","10.98M","0.90%"
"11/06/2024","22,769.6","23,284.0","23,284.0","22,735.3","15.50M","-0.90%"
"10/06/2024","22,975.4","22,598.2","23,284.0","22,563.9","19.26M","2.13%"
"07/06/2024","22,495.3","22,495.3","22,563.9","22,392.4","6.23M","0.61%"
"06/06/2024","22,358.1","22,289.5","22,426.7","22,186.7","10.76M","0.62%"
"05/06/2024","22,221.0","22,563.9","22,598.2","22,221.0","12.13M","-1.22%"
"04/06/2024","22,495.3","22,426.7","22,598.2","22,255.2","12.79M","0.61%"
"03/06/2024","22,358.1","22,118.1","22,495.3","21,980.9","14.36M","2.19%"
"31/05/2024","21,878.0","21,809.5","22,083.8","21,809.5","8.95M","0.31%"
"30/05/2024","21,809.5","21,500.8","22,015.2","21,500.8","13.91M","0.47%"
"29/05/2024","21,706.6","22,083.8","22,083.8","21,706.6","22.61M","-1.71%"
"28/05/2024","22,083.8","22,255.2","22,289.5","21,740.9","35.70M","-0.62%"
"27/05/2024","22,221.0","22,426.7","22,426.7","22,015.2","11.89M","-0.31%"
"24/05/2024","22,289.5","22,701.0","23,249.7","22,152.4","20.14M","-2.26%"
"23/05/2024","22,803.9","22,598.2","22,803.9","22,358.1","8.06M","0.76%"
"22/05/2024","22,632.5","23,215.4","23,249.7","22,426.7","16.84M","-1.93%"
"21/05/2024","23,078.2","22,941.1","23,386.9","22,872.5","8.79M","0.90%"
"20/05/2024","22,872.5","22,838.2","23,249.7","22,666.7","17.57M","0.76%"
"17/05/2024","22,701.0","22,872.5","22,906.8","22,563.9","8.60M","-0.30%"
"16/05/2024","22,769.6","22,495.3","23,112.5","22,323.8","20.53M","2.63%"
"15/05/2024","22,186.7","22,255.2","22,632.5","22,118.1","11.47M","0.15%"
"14/05/2024","22,152.4","22,221.0","22,426.7","22,118.1","8.16M","0.00%"
"13/05/2024","22,152.4","22,529.6","22,529.6","22,118.1","10.13M","-1.67%"
"10/05/2024","22,529.6","22,735.3","22,735.3","22,323.8","6.74M","-0.15%"
"09/05/2024","22,563.9","22,495.3","22,906.8","22,255.2","10.41M","0.92%"
"08/05/2024","22,358.1","22,392.4","22,632.5","22,186.7","12.15M","-0.61%"
"07/05/2024","22,495.3","22,769.6","22,803.9","22,495.3","7.15M","-1.20%"
"06/05/2024","22,769.6","22,358.1","22,803.9","22,186.7","11.03M","2.47%"
"03/05/2024","22,221.0","22,255.2","22,529.6","22,049.5","8.91M","0.15%"
"02/05/2024","22,186.7","22,495.3","22,495.3","21,946.6","9.20M","-1.37%"
"26/04/2024","22,495.3","22,323.8","22,735.3","22,049.5","12.98M","-0.61%"
"25/04/2024","22,632.5","22,529.6","22,632.5","22,118.1","7.03M","0.15%"
"24/04/2024","22,598.2","21,946.6","22,598.2","21,740.9","13.04M","4.60%"
"23/04/2024","21,603.7","22,118.1","22,289.5","21,363.7","15.46M","-2.48%"
"22/04/2024","22,152.4","21,980.9","22,221.0","21,740.9","11.24M","2.22%"
"19/04/2024","21,672.3","22,015.2","22,461.0","21,432.3","18.86M","-3.36%"
"17/04/2024","22,426.7","23,489.7","23,489.7","22,392.4","27.62M","-3.96%"
"16/04/2024","23,352.6","23,249.7","23,352.6","22,495.3","22.29M","1.79%"
"15/04/2024","22,941.1","24,552.8","24,895.7","22,906.8","42.37M","-6.82%"
"12/04/2024","24,621.4","23,181.1","24,724.2","23,078.2","34.39M","6.53%"
"11/04/2024","23,112.5","22,838.2","23,112.5","22,803.9","6.05M","0.15%"
"10/04/2024","23,078.2","23,558.3","23,558.3","23,078.2","6.22M","-1.75%"
"09/04/2024","23,489.7","23,249.7","23,489.7","23,009.7","7.58M","2.24%"
"08/04/2024","22,975.4","22,838.2","23,489.7","22,598.2","17.37M","0.90%"
"05/04/2024","22,769.6","22,769.6","23,044.0","22,701.0","14.22M","-1.04%"
"04/04/2024","23,009.7","23,455.5","23,524.0","22,975.4","10.28M","-1.47%"
"03/04/2024","23,352.6","23,935.5","24,004.1","23,249.7","13.18M","-2.71%"
"02/04/2024","24,004.1","23,661.2","24,141.3","23,386.9","10.09M","0.00%"
"01/04/2024","24,004.1","24,278.5","24,278.5","23,832.7","11.45M","-1.55%"
"29/03/2024","24,381.3","24,518.5","24,518.5","24,107.0","6.49M","-0.56%"
"28/03/2024","24,518.5","24,621.4","24,621.4","24,209.9","10.17M","0.70%"
"27/03/2024","24,347.0","24,004.1","24,347.0","23,867.0","7.33M","0.85%"
"26/03/2024","24,141.3","23,832.7","24,278.5","23,764.1","5.50M","1.44%"
"25/03/2024","23,798.4","24,347.0","24,484.2","23,661.2","13.85M","-2.80%"
"22/03/2024","24,484.2","24,072.7","24,964.3","24,004.1","23.08M","2.29%"
"21/03/2024","23,935.5","23,729.8","23,935.5","23,352.6","13.14M","1.60%"
"20/03/2024","23,558.3","22,769.6","23,661.2","22,632.5","13.72M","3.15%"
"19/03/2024","22,838.2","22,906.8","23,181.1","22,598.2","10.34M","0.00%"
"18/03/2024","22,838.2","23,832.7","24,004.1","22,186.7","16.47M","-4.17%"
"15/03/2024","23,832.7","23,592.6","24,278.5","23,284.0","13.87M","0.87%"
"14/03/2024","23,626.9","24,141.3","24,141.3","23,455.5","10.14M","-1.99%"
"13/03/2024","24,107.0","23,729.8","24,107.0","23,455.5","8.88M","1.88%"
"12/03/2024","23,661.2","23,318.3","23,729.8","23,284.0","9.78M","1.02%"
"11/03/2024","23,421.2","23,661.2","23,832.7","23,249.7","11.34M","-1.01%"
"08/03/2024","23,661.2","24,552.8","24,587.1","23,661.2","30.13M","-3.63%"
"07/03/2024","24,552.8","24,690.0","24,724.2","24,312.7","12.85M","-0.83%"
"06/03/2024","24,758.5","24,964.3","25,341.5","24,449.9","16.08M","-0.96%"
"05/03/2024","24,998.6","24,690.0","24,998.6","24,518.5","10.67M","1.25%"
"04/03/2024","24,690.0","24,415.6","25,307.2","24,107.0","25.41M","1.12%"
"01/03/2024","24,415.6","24,484.2","24,484.2","24,004.1","13.28M","0.14%"
"29/02/2024","24,381.3","24,827.1","24,895.7","24,141.3","18.51M","-1.11%"
"28/02/2024","24,655.7","24,964.3","24,998.6","24,449.9","14.19M","-0.55%"
"27/02/2024","24,792.8","24,484.2","24,895.7","24,312.7","13.11M","1.40%"
"26/02/2024","24,449.9","24,141.3","24,587.1","24,072.7","9.24M","1.28%"
"23/02/2024","24,141.3","24,552.8","25,478.7","24,004.1","37.26M","-1.40%"
"22/02/2024","24,484.2","24,484.2","24,518.5","24,175.6","10.21M","0.42%"
"21/02/2024","24,381.3","24,175.6","24,827.1","24,038.4","15.03M","0.99%"
"20/02/2024","24,141.3","24,209.9","24,415.6","23,798.4","9.88M","-0.56%"
"19/02/2024","24,278.5","24,072.7","24,347.0","23,661.2","15.44M","0.43%"
"16/02/2024","24,175.6","24,209.9","24,209.9","23,764.1","10.85M","0.71%"
"15/02/2024","24,004.1","24,415.6","24,552.8","24,004.1","12.80M","-1.41%"
"07/02/2024","24,347.0","23,592.6","24,895.7","23,592.6","19.58M","3.20%"
"06/02/2024","23,592.6","23,318.3","23,626.9","23,215.4","12.50M","1.47%"
"05/02/2024","23,249.7","21,775.2","23,249.7","21,775.2","31.36M","6.94%"
"02/02/2024","21,740.9","21,946.6","22,049.5","21,638.0","6.56M","-1.09%"
"01/02/2024","21,980.9","21,569.4","22,015.2","21,569.4","7.41M","1.42%"
"31/01/2024","21,672.3","22,255.2","22,289.5","21,466.5","17.25M","-1.86%"
"30/01/2024","22,083.8","22,186.7","22,255.2","21,980.9","5.41M","-0.31%"
"29/01/2024","22,152.4","22,015.2","22,461.0","21,946.6","8.50M","0.62%"
"26/01/2024","22,015.2","22,015.2","22,118.1","21,912.3","5.32M","0.16%"
"25/01/2024","21,980.9","21,946.6","22,015.2","21,672.3","7.47M","0.16%"
"24/01/2024","21,946.6","21,912.3","22,221.0","21,878.0","7.23M","-0.62%"
"23/01/2024","22,083.8","22,392.4","22,495.3","21,878.0","13.21M","-1.38%"
"22/01/2024","22,392.4","22,323.8","22,392.4","21,912.3","12.55M","0.15%"
"19/01/2024","22,358.1","21,740.9","22,358.1","21,569.4","20.41M","3.49%"
"18/01/2024","21,603.7","21,363.7","21,672.3","21,192.2","12.79M","1.12%"
"17/01/2024","21,363.7","21,295.1","21,603.7","21,260.8","9.75M","-0.80%"
"16/01/2024","21,535.1","21,295.1","21,535.1","21,123.6","10.76M","0.00%"
"15/01/2024","21,535.1","21,638.0","21,740.9","21,260.8","10.05M","-0.32%"
"12/01/2024","21,603.7","21,123.6","21,843.8","20,986.5","24.86M","1.61%"
"11/01/2024","21,260.8","21,329.4","21,603.7","20,849.3","14.10M","0.00%"
"10/01/2024","21,260.8","20,575.0","21,363.7","20,472.1","20.14M","3.33%"
"09/01/2024","20,575.0","20,300.6","20,677.8","20,094.9","20.76M","1.52%"
"08/01/2024","20,266.3","20,232.0","20,437.8","19,923.4","17.52M","1.90%"
"05/01/2024","19,889.1","19,717.7","19,992.0","19,683.4","12.68M","1.40%"
"04/01/2024","19,614.8","18,963.3","20,232.0","18,894.7","21.25M","3.62%"
"03/01/2024","18,929.0","18,654.6","18,929.0","18,551.8","4.52M","1.47%"
"02/01/2024","18,654.6","18,620.3","18,688.9","18,551.8","4.77M","0.37%"
"29/12/2023","18,586.0","18,654.6","18,757.5","18,586.0","6.73M","0.00%"
"28/12/2023","18,586.0","18,414.6","18,586.0","18,346.0","4.32M","0.93%"
"27/12/2023","18,414.6","18,380.3","18,448.9","18,346.0","4.35M","0.19%"
"26/12/2023","18,380.3","18,414.6","18,483.2","18,380.3","4.70M","-0.37%"
"25/12/2023","18,448.9","18,208.8","18,448.9","18,174.5","5.91M","1.70%"
"22/12/2023","18,140.3","18,174.5","18,243.1","18,071.7","3.14M","-0.38%"
"21/12/2023","18,208.8","18,106.0","18,243.1","18,003.1","3.73M","0.00%"
"20/12/2023","18,208.8","18,037.4","18,243.1","17,968.8","3.45M","0.19%"
"19/12/2023","18,174.5","17,900.2","18,174.5","17,797.3","3.34M","1.73%"
"18/12/2023","17,865.9","18,174.5","18,311.7","17,865.9","5.55M","-2.43%"
"15/12/2023","18,311.7","18,174.5","18,414.6","18,071.7","5.74M","-0.19%"
"14/12/2023","18,346.0","18,483.2","18,483.2","18,140.3","5.60M","0.00%"
"13/12/2023","18,346.0","18,620.3","18,757.5","18,311.7","5.25M","-0.93%"
"12/12/2023","18,517.5","18,448.9","18,517.5","18,311.7","4.84M","0.56%"
"11/12/2023","18,414.6","18,483.2","18,551.8","18,311.7","3.19M","-0.19%"
"08/12/2023","18,448.9","18,517.5","18,586.0","18,311.7","5.38M","0.00%"
"07/12/2023","18,448.9","18,346.0","18,586.0","18,208.8","8.18M","0.94%"
"06/12/2023","18,277.4","18,174.5","18,311.7","18,174.5","4.64M","0.57%"
"05/12/2023","18,174.5","18,243.1","18,311.7","18,174.5","3.69M","-0.19%"
"04/12/2023","18,208.8","18,140.3","18,243.1","18,003.1","11.05M","0.95%"
"01/12/2023","18,037.4","18,140.3","18,140.3","17,831.6","2.84M","0.00%"
"30/11/2023","18,037.4","18,037.4","18,311.7","17,934.5","3.84M","-0.04%"
"29/11/2023","18,044.7","17,983.4","18,136.8","17,922.0","4.12M","0.34%"
"28/11/2023","17,983.4","17,983.4","17,983.4","17,707.2","3.34M","-0.34%"
"27/11/2023","18,044.7","18,198.2","18,198.2","17,860.6","2.31M","-0.68%"
"24/11/2023","18,167.5","17,922.0","18,167.5","17,615.1","4.99M","1.37%"
"23/11/2023","17,922.0","18,259.6","18,259.6","17,922.0","3.09M","-1.35%"
"22/11/2023","18,167.5","18,106.1","18,228.9","18,014.1","2.99M","0.68%"
"21/11/2023","18,044.7","18,320.9","18,320.9","18,044.7","2.97M","-0.51%"
"20/11/2023","18,136.8","17,922.0","18,259.6","17,860.6","3.51M","-0.51%"
"17/11/2023","18,228.9","18,535.8","18,597.1","18,075.4","6.92M","-1.82%"
"16/11/2023","18,566.4","18,382.3","18,597.1","18,351.6","3.63M","0.17%"
"15/11/2023","18,535.8","18,474.4","18,781.3","18,474.4","8.68M","1.34%"
"14/11/2023","18,290.3","18,320.9","18,474.4","18,167.5","6.03M","1.36%"
"13/11/2023","18,044.7","17,983.4","18,136.8","17,922.0","5.06M","0.00%"
"10/11/2023","18,044.7","17,952.7","18,044.7","17,768.6","5.62M","-0.34%"
"09/11/2023","18,106.1","18,014.1","18,259.6","17,922.0","7.45M","0.85%"
"08/11/2023","17,952.7","17,553.7","17,952.7","17,338.9","4.74M","2.45%"
"07/11/2023","17,523.0","17,431.0","17,615.1","17,369.6","3.68M","0.00%"
"06/11/2023","17,523.0","17,400.3","17,615.1","17,400.3","3.78M","1.96%"
"03/11/2023","17,185.5","17,431.0","17,461.7","17,185.5","5.75M","-0.88%"
"02/11/2023","17,338.9","16,940.0","17,492.4","16,940.0","3.83M","3.10%"
"01/11/2023","16,817.2","17,062.7","17,062.7","16,755.8","4.91M","-1.08%"
"31/10/2023","17,001.3","17,032.0","17,185.5","16,940.0","4.58M","0.18%"
"30/10/2023","16,970.7","16,970.7","17,308.2","16,970.7","2.80M","-1.95%"
"27/10/2023","17,308.2","17,400.3","17,461.7","17,032.0","4.69M","-0.53%"
"26/10/2023","17,400.3","17,400.3","17,523.0","16,909.3","9.66M","-2.24%"
"25/10/2023","17,799.2","17,983.4","18,106.1","17,768.6","2.83M","-1.69%"
"24/10/2023","18,106.1","17,983.4","18,106.1","17,829.9","3.99M","0.68%"
"23/10/2023","17,983.4","18,044.7","18,044.7","17,676.5","2.57M","-0.34%"
"20/10/2023","18,044.7","17,461.7","18,259.6","17,124.1","5.82M","2.80%"
"19/10/2023","17,553.7","17,400.3","17,553.7","17,185.5","2.93M","0.88%"
"18/10/2023","17,400.3","17,553.7","17,676.5","17,216.2","3.44M","-0.87%"
"17/10/2023","17,553.7","17,799.2","17,891.3","17,553.7","2.67M","-0.69%"
"16/10/2023","17,676.5","17,952.7","17,983.4","17,676.5","3.27M","-1.71%"
"13/10/2023","17,983.4","17,983.4","18,167.5","17,799.2","2.36M","-1.01%"
"12/10/2023","18,167.5","18,228.9","18,259.6","18,014.1","3.38M","0.34%"
"11/10/2023","18,106.1","17,983.4","18,106.1","17,829.9","2.84M","0.68%"
"10/10/2023","17,983.4","18,014.1","18,136.8","17,922.0","4.80M","0.51%"
"09/10/2023","17,891.3","17,584.4","17,922.0","17,584.4","3.07M","1.57%"
"06/10/2023","17,615.1","17,492.4","17,645.8","17,093.4","5.10M","2.14%"
"05/10/2023","17,246.8","17,829.9","17,891.3","17,246.8","7.89M","-2.77%"
"04/10/2023","17,737.9","17,615.1","17,860.6","17,553.7","4.97M","-0.69%"
"03/10/2023","17,860.6","18,106.1","18,106.1","17,645.8","12.45M","-2.84%"
"02/10/2023","18,382.3","18,474.4","18,627.8","17,154.8","8.62M","-0.33%"
"29/09/2023","18,443.7","18,750.6","19,057.5","18,443.7","8.65M","-2.59%"
"28/09/2023","18,934.7","18,842.6","19,026.8","17,707.2","12.73M","-0.48%"
"27/09/2023","19,026.8","18,658.5","19,026.8","18,413.0","5.90M","2.31%"
"26/09/2023","18,597.1","18,351.6","18,934.7","18,259.6","8.49M","1.68%"
"25/09/2023","18,290.3","19,303.0","19,456.4","18,290.3","10.86M","-5.85%"
"22/09/2023","19,425.7","19,333.7","19,487.1","19,026.8","13.29M","-0.16%"
"21/09/2023","19,456.4","19,701.9","19,732.6","19,456.4","9.69M","-1.09%"
"20/09/2023","19,671.2","19,701.9","19,855.4","19,487.1","10.78M","-0.16%"
"19/09/2023","19,701.9","19,671.2","19,794.0","19,364.3","7.89M","0.16%"
